d_nm,condition_number
939.2351936574958,12.674243702126114
940.6525665924347,12.555052319146329
942.0699395273738,12.435161190789286
943.4873124623128,12.31613400045162
944.9046853972518,12.200641604633793
946.3220583321909,12.092916704490165
947.7394312671298,11.999309570358289
949.1568042020689,11.92901030561113
950.5741771370078,11.895054453827349
951.9915500719469,11.91581825198352
953.4089230068859,12.017373731766984
954.8262959418249,12.237384018346587
956.2436688767639,12.631812277186121
957.661041811703,13.28681363404469
959.0784147466419,14.339873913518224
960.495787681581,16.014614341456117
961.91316061652,18.655554256791806
963.330533551459,22.603237087464624
964.747906486398,27.104436886841256
966.165279421337,28.23163532150307
967.5826523562761,24.374223670394304
969.000025291215,19.81930278015696
970.4173982261541,16.550519134329512
971.834771161093,14.434842648985102
973.2521440960321,13.082707151370117
974.6695170309711,12.220451410845486
976.0868899659101,11.682345983364065
977.5042629008492,11.371985025227753
978.9216358357882,11.237789857549862
980.3390087707272,11.258042774535427
981.7563817056662,11.420587486378885
983.1737546406052,11.696523396396206
984.5911275755442,12.042605777677581
986.0085005104833,12.42361904858125
987.4258734454222,12.81833140645877
988.8432463803613,13.214760710320801
990.2606193153002,13.605813210520768
991.6779922502393,13.986908744609206
993.0953651851784,14.354802686275267
994.5127381201173,14.706992180557002
995.9301110550564,15.041404571891217
997.3474839899953,15.356230005261768
998.7648569249344,15.64983473657006
1000.1822298598734,15.920725018808083
1001.5996027948124,16.16754657379255
1003.0169757297514,16.389111684238305
1004.4343486646904,16.584449288349433
1005.8517215996294,16.752875171629
1007.2690945345685,16.89408042147746
1008.6864674695074,17.008237250901573
1010.1038404044465,17.096122384741
1011.5212133393856,17.15925958538515
1012.9385862743245,17.20008463864076
1014.3559592092636,17.222138186329627
1015.7733321442025,17.230293942403648
1017.1907050791416,17.231031351040865
1018.6080780140805,17.232760768348772
1020.0254509490196,17.2462011066315
1021.4428238839586,17.28478321211413
1022.8601968188976,17.364979877790777
1024.2775697538366,17.506281639004577
1025.6949426887757,17.730103127730754
1027.1123156237147,18.055926560173926
1028.5296885586536,18.491033074672384
1029.9470614935926,19.00738906346746
1031.3644344285317,19.500243692971665
1032.7818073634708,19.746401632997035
1034.1991802984098,19.44684518721911
1035.616553233349,18.445085160618074
1037.0339261682877,16.93500434979992
1038.4512991032268,15.32314686106922
1039.8686720381656,13.926441828852488
1041.2860449731047,12.86937221158423
1042.7034179080438,12.148570819346562
1044.1207908429828,11.71046740410989
1045.538163777922,11.493297458085264
1046.955536712861,11.442844093027222
1048.3729096478,11.515965163839912
1049.7902825827389,11.679658541179393
1051.207655517678,11.90898908843221
1052.6250284526168,12.185089300632388
1054.0424013875559,12.493565293326899
1055.459774322495,12.823316519695387
1056.877147257434,13.165686020566254
1058.294520192373,13.513851595901988
1059.7118931273121,13.862386179759572
1061.1292660622512,14.206935819533916
1062.54663899719,14.543979763098445
1063.964011932129,14.870648624640655
1065.381384867068,15.184584370031022
1066.798757802007,15.483831028387375
1068.216130736946,15.766748465007531
1069.6335036718851,16.031943846596064
1071.0508766068242,16.27821698978571
1072.4682495417633,16.504516861239797
1073.885622476702,16.709907250880477
1075.3029954116412,16.893540168648077
1076.7203683465802,17.054635883096044
1078.137741281519,17.19246876875903
1079.5551142164582,17.306358287320254
